season,episode,All_lines,Andy_lines,Angela_lines,Bob_lines,Bob Vance_lines,Both_lines,Carol_lines,Cathy_lines,Charles_lines,Clark_lines,Creed_lines,Crowd_lines,Darryl_lines,David_lines,David Wallace_lines,Dwight_lines,Erin_lines,Everybody_lines,Everyone_lines,Gabe_lines,Group_lines,Guy_lines,Hank_lines,Holly_lines,Jan_lines,Jim_lines,Jo_lines,Josh_lines,Karen_lines,Kelly_lines,Kevin_lines,Man_lines,Meredith_lines,Michael_lines,Michael and Dwight_lines,Micheal_lines,Mose_lines,Nate_lines,Nellie_lines,Oscar_lines,Pam_lines,Pete_lines,Phyllis_lines,Robert_lines,Roy_lines,Ryan_lines,Stanley_lines,Toby_lines,Todd Packer_lines,Val_lines,Waiter_lines,Woman_lines,id,All_scenes,Andy_scenes,Angela_scenes,Bob_scenes,Bob Vance_scenes,Both_scenes,Carol_scenes,Cathy_scenes,Charles_scenes,Clark_scenes,Creed_scenes,Crowd_scenes,Darryl_scenes,David_scenes,David Wallace_scenes,Dwight_scenes,Erin_scenes,Everybody_scenes,Everyone_scenes,Gabe_scenes,Group_scenes,Guy_scenes,Hank_scenes,Holly_scenes,Jan_scenes,Jim_scenes,Jo_scenes,Josh_scenes,Karen_scenes,Kelly_scenes,Kevin_scenes,Man_scenes,Meredith_scenes,Michael_scenes,Michael and Dwight_scenes,Micheal_scenes,Mose_scenes,Nate_scenes,Nellie_scenes,Oscar_scenes,Pam_scenes,Pete_scenes,Phyllis_scenes,Robert_scenes,Roy_scenes,Ryan_scenes,Stanley_scenes,Toby_scenes,Todd Packer_scenes,Val_scenes,Waiter_scenes,Woman_scenes,index,episode_number,episode_title,description,ratings,votes,viewership_mil,duration,release_date,guest_stars,director,writers,has_guests,scaled_ratings
6,15,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,11.0,5.0,0.0,4.0,68.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,1,0,0,0,0,0,11,7,0,0,5,4,0,3,16,1,0,0,0,0,2,4,0,2,0,0,5,0,0,0,0,0,0,105,105.0,Sabre,"Michael hates the changes that Dunder Mifflin's new owner is implementing, so he turns to David Wallace for advice. Jim and Pam find the perfect day care center, but Jim's mistake threatens to ruin the interview.",7.7,2251.0,7.36,30.0,2010-02-04,Christian Slater,John Krasinski,Jennifer Celotta,True,0.34375
6,16,0.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,47.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,3.0,29.0,0.0,6.0,117.0,0.0,0.0,0.0,0.0,0.0,3.0,126.0,0.0,6.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,15,0,14,6,0,0,0,0,0,0,1,1,0,0,0,0,15,11,0,1,0,0,0,0,0,0,32,0,0,0,3,9,0,6,28,0,0,0,0,0,3,31,0,4,0,0,2,3,1,0,0,0,0,106,106.0,Manager and Salesman,"Sabre's CEO wants the Scranton branch to have one manager, and Michael voluntarily steps down and lets Jim become the boss when he finds out that salespeople make more money. However, he soon comes to regret the decision.",8.1,2223.0,7.4,30.0,2010-02-11,,Marc Webb,Mindy Kaling,False,0.46875
6,17,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,53.0,0.0,0.0,3.0,3.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,16,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,2,0,0,0,0,0,9,12,0,0,1,3,0,2,15,0,0,0,0,0,3,1,0,1,0,0,1,1,0,2,0,0,0,107,107.0,The Delivery: Part 1,"Pam goes into labor and Jim is ready to take her to the hospital, but she refuses to go. Meanwhile, inspired by Pam and Jim's baby, Dwight and Angela try to reach a ""business agreement"" to have a baby of their own.",8.4,2347.0,9.0,30.0,2010-03-04,,Seth Gordon,Daniel Chun,False,0.5625
6,18,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,43.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,18.0,0.0,0.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,17,0,8,4,0,0,0,0,0,0,0,0,0,3,0,0,12,4,0,0,1,0,0,0,0,0,12,0,0,0,2,3,0,2,19,0,0,0,0,0,1,2,0,10,0,0,1,9,2,0,0,0,0,108,108.0,The Delivery: Part 2,"After the baby is born, Pam has trouble getting the baby to breastfeed. At the office, Michael takes credit for hooking Jim and Pam up, and tries to do the same thing for Kevin and Erin, making Andy jealous.",8.5,2370.0,9.0,30.0,2010-03-04,Mellisa Rauch,Harold Ramis,Daniel Chun,True,0.59375
6,19,0.0,35.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,34.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,20.0,31.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,18,0,11,4,0,0,0,0,0,0,0,1,0,4,0,0,7,6,0,1,0,0,0,0,0,0,15,0,0,0,2,4,0,1,18,0,0,0,0,0,8,11,0,5,0,0,1,1,0,0,0,0,0,109,109.0,St. Patrick's Day,"It's St. Patrick's Day, and the CEO forces the office to work late because she won't leave. In addition, Michael unsuccessfully tries to suck up to his new boss, and Andy and Erin's first date is delayed because Erin is sick.",7.7,2196.0,7.51,30.0,2010-03-11,,Randall Einhorn,Jonathan Hughes,False,0.34375
6,20,0.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,52.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,20.0,0.0,9.0,46.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,0.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,19,0,11,2,0,0,0,0,0,0,0,0,0,1,0,0,8,14,0,0,9,0,0,0,0,0,6,0,0,0,4,9,0,4,11,0,0,0,0,0,4,9,0,2,0,0,2,0,2,0,0,0,0,110,110.0,New Leads,"When the sales staff begins trying to boss around everyone in the office, Michael tries to teach them a lesson by withholding a valuable set of sales leads.",7.7,2154.0,7.63,23.0,2010-03-18,,Brent Forrester,Brent Forrester,False,0.34375
6,21,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,45.0,9.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,28.0,8.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,20,1,2,2,0,0,0,0,0,0,0,1,0,2,0,0,15,5,0,0,6,0,0,0,0,0,15,0,0,0,6,5,0,0,27,0,0,0,0,0,7,11,0,3,0,0,1,1,0,0,0,0,0,111,111.0,Happy Hour,"Oscar gets everybody in the office to go to Happy Hour so that he can hit on a coworker in shipping. Pam tries to set up Michael with a friend at the bar, but Michael's alter ego, ""Date Mike,"" threatens to spoil the entire evening.",8.6,2503.0,7.17,30.0,2010-03-25,,Matt Sohn,B. J. Novak,False,0.625
6,22,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,38.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,21,0,9,0,0,0,0,0,0,0,0,2,0,11,0,0,12,1,0,0,2,0,0,0,0,0,8,0,0,0,2,0,0,1,14,0,0,0,0,0,1,10,0,0,0,0,3,2,0,0,0,0,0,112,112.0,Secretary's Day,"Michael creates problems for Andy on Secretary's Day when he tells Erin that Andy was engaged to Angela, and Kevin is upset after Oscar makes a video comparing Kevin to Cookie Monster.",7.8,2168.0,6.3,30.0,2010-04-22,,Steve Carell,Mindy Kaling,False,0.375
6,23,0.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,36.0,11.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,5.0,6.0,0.0,3.0,82.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,8.0,0.0,0.0,11.0,2.0,5.0,0.0,0.0,0.0,0.0,22,0,10,8,0,0,0,0,0,0,0,3,0,1,0,0,13,5,0,2,2,0,0,0,0,0,8,0,0,0,2,3,0,2,20,0,0,0,0,0,2,9,0,5,0,0,6,2,3,0,0,0,0,113,113.0,Body Language,"Michael is hopeful that a potential client is interested in him, but everyone in the office except Pam thinks he's wasting his time. Meanwhile, Dwight recruits Kelly to apply for the Sabre minority management training program.",8.0,2197.0,7.01,30.0,2010-04-29,,Mindy Kaling,Justin Spitzer,False,0.4375
6,24,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,19.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,13.0,43.0,0.0,0.0,5.0,7.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,5.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,23,0,8,4,0,0,0,0,0,0,0,2,0,3,0,1,9,2,0,0,3,0,0,1,0,0,4,12,0,0,3,4,0,0,24,0,0,0,0,0,2,6,0,5,0,0,1,2,3,1,0,0,0,114,114.0,The Cover-Up,"Michael becomes convinced that Donna is having an affair and puts Dwight on the case, but Pam soon discovers that the suspicions may be true. Meanwhile, Darryl gets revenge on Andy for an earlier incident.",8.1,2199.0,6.84,30.0,2010-05-06,,Rainn Wilson,Gene Stupnitsky | Lee Eisenberg,False,0.46875
7,1,2.0,16.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,21.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,0.0,5.0,5.0,0.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,0.0,7.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0,2,10,3,0,0,1,0,0,0,0,4,0,4,0,0,8,4,0,0,6,0,0,0,0,0,10,1,0,0,4,4,0,3,15,0,0,0,0,0,5,8,0,4,0,0,1,3,3,0,0,0,0,115,,,,,,,,,,,,,
7,2,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,48.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,7.0,39.0,0.0,3.0,0.0,0.0,3.0,3.0,35.0,0.0,0.0,0.0,0.0,1,0,8,2,0,0,0,0,0,0,0,1,0,2,0,0,11,4,0,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0,10,0,0,1,0,0,2,15,0,3,0,0,2,3,14,0,0,0,0,116,,,,,,,,,,,,,
7,3,2.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,2,18,8,0,0,0,0,0,0,0,2,0,3,0,0,8,7,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,1,13,0,0,0,0,0,1,6,0,2,0,0,0,2,0,0,0,0,0,117,117.0,Nepotism,"Everybody demands that Michael fire the new office assistant, but he won't because he's his nephew. Meanwhile, Pam tries to play a prank on Dwight, who has bought the office building, to make up for ruining Jim's prank.",8.4,2520.0,8.4,30.0,2010-09-23,Evan Peters,Jeffrey Blitz,Daniel Chun,True,0.5625
7,4,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,41.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,16.0,4.0,0.0,0.0,0.0,5.0,10.0,0.0,7.0,88.0,0.0,0.0,0.0,7.0,0.0,7.0,8.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3,0,10,2,0,0,0,0,0,0,0,1,0,4,0,0,14,3,0,0,1,0,0,0,3,4,3,0,0,0,3,2,0,3,17,0,0,0,2,0,4,6,0,4,0,0,1,1,0,0,0,0,0,118,118.0,Counseling,"Michael is forced to go through counseling with Toby, Dwight seeks revenge on a local mall that refused his business, and Pam tries to fake her way to a promotion.",8.2,2272.0,7.36,30.0,2010-09-30,,Jeffrey Blitz,B. J. Novak,False,0.4999999999999996
7,5,4.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,3.0,12.0,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,8.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,4,3,8,2,0,0,0,0,0,0,0,1,0,4,0,0,21,2,0,0,0,0,0,0,0,0,21,0,0,0,2,5,0,7,17,0,0,0,0,0,6,5,0,4,0,0,2,3,0,0,0,0,0,119,119.0,Andy's Play,"Andy invites the entire office to watch him in the community theater production of ""Sweeney Todd,"" but Erin decides to babysit for Jim and Pam instead, and Michael is upset because he auditioned for the lead and didn't get it.",8.2,2413.0,6.95,30.0,2010-10-07,,John Scott,Charlie Grandy,False,0.4999999999999996
7,6,1.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,0.0,0.0,14.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,5.0,19.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,5.0,0.0,0.0,6.0,7.0,4.0,5.0,0.0,0.0,0.0,5,1,9,4,0,0,0,0,0,0,0,3,0,6,0,0,8,6,0,0,5,0,0,0,0,0,13,0,0,0,4,8,0,1,16,0,0,0,0,0,7,12,0,4,0,0,5,4,2,3,0,0,0,120,120.0,Sex Ed,"A herpes scare causes Michael to get back in touch with his ex-girlfriends, where he decides to reevaluate those relationships. Meanwhile, Andy tries to teach safe sex to his officemates, but he has a clear ulterior motive.",7.8,2209.0,7.36,30.0,2010-10-14,,Paul Lieberstein,Paul Lieberstein,False,0.375
7,7,1.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,9.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0,5.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,3.0,6,1,9,3,0,0,0,0,0,0,0,0,0,2,0,0,7,4,0,0,1,0,5,0,0,0,13,0,0,0,2,2,0,0,26,0,0,0,0,0,2,8,0,4,0,0,5,3,3,0,0,0,1,121,121.0,The Sting,"Michael organizes a sting operation to find out the secrets of a rival paper company's salesman who is stealing Dunder Mifflin's clients, and Andy gets Darryl's help to form a band.",7.8,2156.0,6.87,30.0,2010-10-21,Timothy Olyphant,Randall Einhorn,Mindy Kaling,True,0.375
7,8,0.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26.0,42.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,0.0,12.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,9,4,0,0,0,0,0,0,0,2,0,0,0,0,6,12,0,0,9,0,0,0,0,0,6,0,0,0,8,5,0,0,19,0,0,0,0,0,2,8,0,4,0,0,2,1,0,0,0,0,0,122,122.0,Costume Contest,"It's Halloween at Dunder Mifflin, and Michael is upset that Darryl went over his head with an idea, and Jim and Pam are obsessed with finding out why Danny didn't call Pam back when they were dating four years ago.",8.2,2249.0,8.07,30.0,2010-10-28,,Dean Holland,Justin Spitzer,False,0.4999999999999996
7,9,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,7.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,5.0,9.0,10.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,5.0,28.0,0.0,1.0,0.0,0.0,54.0,7.0,0.0,0.0,0.0,0.0,0.0,8,0,6,7,0,0,0,0,0,0,0,1,0,0,0,0,9,3,0,0,3,0,1,0,0,0,10,2,0,0,2,6,2,0,14,0,1,0,0,0,1,9,0,1,0,0,12,5,0,0,0,0,0,123,123.0,Christening,"During Jim and Pam's daughter's christening, Michael becomes upset over the lack of family-like unity between himself and his employees. So he responds by impulsively joining a teenage church mission to Mexico.",7.4,2238.0,7.65,23.0,2010-11-04,,Alex Hardcastle,Peter Ocko,False,0.25
7,10,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,48.0,10.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,56.0,0.0,0.0,0.0,13.0,0.0,25.0,45.0,0.0,3.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,9,0,10,3,0,0,0,0,0,0,0,1,0,6,0,0,14,6,0,0,1,0,0,1,0,0,9,0,0,0,2,3,0,2,14,0,0,0,4,0,6,12,0,3,0,0,3,4,0,0,0,0,0,124,124.0,Viewing Party,"Michael sabotages Erin's ""Glee"" viewing party because of his contempt for Gabe, Jim and Pam discover that Dwight can keep their daughter from crying, and Andy has a bad reaction to a mixture of wine and a Japanese stimulant.",7.8,2200.0,7.15,30.0,2010-11-11,,Ken Whittingham,Jon Vitti,False,0.375
7,11,1.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,0.0,38.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,14.0,15.0,0.0,10.0,130.0,0.0,0.0,0.0,5.0,0.0,12.0,69.0,0.0,13.0,5.0,0.0,11.0,5.0,25.0,0.0,0.0,0.0,0.0,10,1,11,10,0,0,0,0,0,0,0,3,0,11,0,0,14,10,0,0,5,0,0,0,8,0,20,0,0,0,7,10,0,7,24,0,0,0,1,0,7,24,0,7,3,0,4,4,7,0,0,0,0,125,125.0,WUPHF.com,"Some co-workers who invested in Ryan's Internet venture want him to sell, but Michael refuses to go along. Meanwhile, Jim loses his motivation to work when he reaches his commission cap, ...
                    See full summaryÃƒâ€šÃ‚Â Ãƒâ€šÃ‚Â»",7.7,2141.0,7.28,30.0,2010-11-18,,See full summary,Aaron Shure,False,0.34375
7,12,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,21.0,0.0,0.0,34.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,8.0,0.0,0.0,0.0,10.0,19.0,3.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,6,3,0,0,0,0,0,0,0,4,0,7,0,0,10,8,0,0,1,0,0,0,6,0,2,0,0,0,5,5,2,1,14,0,0,0,0,0,2,9,0,4,0,0,3,0,0,0,0,0,0,126,126.0,China,"Pam stands up to Dwight when he makes cutbacks to save money in the building, but will Dwight have the last laugh? Meanwhile, the office is surprised and energized when Michael outsmarts Oscar in a debate about China.",8.2,2246.0,7.31,30.0,2010-12-02,,Charles McDougall,Halsted Sullivan | Warren Lieberstein,False,0.4999999999999996
7,13,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,12.0,0.0,19.0,25.0,0.0,0.0,7.0,0.0,2.0,2.0,12.0,0.0,24.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,12,0,19,0,0,0,0,0,0,0,0,2,0,1,1,0,7,10,0,0,3,0,1,1,6,0,6,0,0,0,5,5,0,0,11,0,0,0,0,0,3,7,0,3,0,0,1,2,0,0,0,0,0,127,127.0,Classy Christmas,"Michael throws an elaborate Christmas party to celebrate Holly's temporary return to the Scranton branch, but is disappointed when he learns that she still has a boyfriend.",9.0,2878.0,7.18,60.0,2010-12-09,,Rainn Wilson,Mindy Kaling,False,0.75
7,14,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,26.0,14.0,0.0,0.0,25.0,0.0,1.0,0.0,30.0,0.0,32.0,0.0,0.0,0.0,9.0,7.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,10.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,8.0,0.0,13,0,6,1,0,0,0,0,0,0,0,0,0,5,0,0,6,8,0,0,7,0,1,0,8,0,4,0,0,0,1,5,0,3,8,0,0,0,0,0,5,10,0,5,0,0,1,1,0,0,0,2,0,128,128.0,Ultimatum,"Michael gets upset when Holly returns from the holidays without an engagement ring, but still together with her boyfriend. Meanwhile, Pam tries to help her co-workers keep with their New Year's resolutions.",8.3,2282.0,8.26,30.0,2011-01-20,,David Rogers,Carrie Kemper,False,0.53125
7,15,0.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,24.0,38.0,0.0,1.0,21.0,0.0,0.0,2.0,38.0,0.0,23.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0,9,2,0,0,0,0,0,0,0,1,0,6,0,0,4,9,0,1,6,0,0,1,12,0,8,0,0,0,1,7,0,1,18,0,0,0,0,0,6,8,0,3,0,0,3,1,0,0,0,0,0,129,129.0,The Seminar,"Andy tries to host a small business seminar at the office. Michael agrees to help by posing as a Greek entrepreneur, and tries to get Holly to play along.",7.6,2171.0,7.93,30.0,2011-01-27,Ricky Gervais,B.J. Novak,Steve Hely,True,0.3125
7,16,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,5,1,4,0,0,1,1,1,0,0,19,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,130,130.0,The Search,"When Jim gets an emergency phone call from Helene, he is forced to leave Michael in the bathroom of a gas station. Meanwhile, Holly, Erin, and Dwight set out on a journey to find Michael. ...
                    See full summaryÃƒâ€šÃ‚Â Ãƒâ€šÃ‚Â»",8.5,2369.0,7.29,30.0,2011-02-03,"Will Arnett,  Ray Romano, Jim Carrey, Ricky Gervais",See full summary,Brent Forrester,True,0.59375
7,17,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,38.0,0.0,0.0,0.0,3.0,13.0,0.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,1,0,0,0,5,0,10,0,0,0,2,5,0,2,10,0,0,0,0,0,1,10,0,1,0,0,3,1,0,0,0,0,0,131,131.0,PDA,"It's Valentine's Day, and the office is fed up with Michael and Holly's PDA, Andy helps Erin solve Gabe's riddles to find her gift, and Jim and Pam get drunk and try to find a place in the office to have sex.",8.4,2347.0,6.9,22.0,2011-02-10,,Greg Daniels,Robert Padnick,False,0.5625
7,18,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,24.0,0.0,0.0,0.0,3.0,18.0,0.0,3.0,72.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,17,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,1,0,0,0,12,0,7,0,0,0,1,6,0,2,15,0,0,0,0,0,5,8,0,1,0,0,7,1,0,0,0,0,0,132,132.0,Threat Level Midnight,"Michael finally finishes his movie ""Threat Level Midnight"" and screens it for his employees at Dunder Mifflin, but Holly is less than enthusiastic for his finished product.",9.4,4877.0,6.41,30.0,2011-02-17,,Tucker Gates,B. J. Novak,False,0.875
7,19,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,18,0,8,3,0,0,0,0,0,0,0,0,0,7,0,0,4,4,0,0,1,0,0,0,0,0,6,0,0,0,2,4,0,1,15,0,0,0,0,0,3,4,0,2,0,0,2,3,0,0,0,1,0,133,133.0,Todd Packer,"Everyone is up in arms after Michael convinces Holly to give Todd Packer an office job, and Andy gets upset after Pam gets a new computer for reception but not for him.",7.5,2123.0,6.12,30.0,2011-02-24,,Randall Einhorn,Amelie Gillette,False,0.28125
